Premiá de Mar,41.4919,2.3619,Spain,ES,Catalonia,,28767,28767
Martorell,41.4770,1.9280,Spain,ES,Catalonia,,28760,28760
Camas,37.4000,-6.0333,Spain,ES,Andalusia,,28157,28157
San Vicente dels Horts,41.3953,2.0108,Spain,ES,Catalonia,,28115,28079
Sestao,43.3108,-3.0056,Spain,ES,Basque Country,,27834,27834
San Pedro del Pinatar,37.8167,-0.7500,Spain,ES,Murcia,,27691,27691
Paiporta,39.4278,-0.4183,Spain,ES,Valencia,,27184,27184
San Andrés de la Barca,41.4478,1.9769,Spain,ES,Catalonia,,26910,26910
Molíns de Rey,41.4139,2.0158,Spain,ES,Catalonia,,26555,26555
Santa Perpetua de Moguda,41.5375,2.1819,Spain,ES,Catalonia,,25928,25928
Calpe,38.6450,0.0442,Spain,ES,Valencia,,25854,25854
Alboraya,39.5000,-0.3522,Spain,ES,Valencia,,25792,25792
Tomares,37.3764,-6.0458,Spain,ES,Andalusia,,25374,25374
San Juan de Alicante,38.4014,-0.4367,Spain,ES,Valencia,,25275,25275
Torrelodones,40.5756,-3.9292,Spain,ES,Madrid,,25115,25115
Armilla,37.1500,-3.6167,Spain,ES,Andalusia,,25059,25059
Olesa de Montserrat,41.5450,1.8944,Spain,ES,Catalonia,,24446,24446
Erandio,43.3047,-2.9731,Spain,ES,Basque Country,,24411,24411
Mejorada del Campo,40.3967,-3.3858,Spain,ES,Madrid,,23897,23897
Vilaseca de Solcina,41.1108,1.1450,Spain,ES,Catalonia,,23176,23176
Zarautz,43.2833,-2.1667,Spain,ES,Basque Country,,23152,23152
Bormujos,37.3667,-6.0667,Spain,ES,Andalusia,,22780,22780
San Felíu de Guixols,41.7833,3.0333,Spain,ES,Catalonia,,22751,22751
San Juan de Aznalfarache,37.3667,-6.0167,Spain,ES,Andalusia,,22472,22472
Maracena,37.2000,-3.6333,Spain,ES,Andalusia,,22275,22275
Moncada,39.5431,-0.3928,Spain,ES,Valencia,,22067,22067
Alfafar,39.4222,-0.3906,Spain,ES,Valencia,,21879,21879
Manlleu,42.0000,2.2836,Spain,ES,Catalonia,,21172,21172
San Juan de Vilasar,41.5060,2.3910,Spain,ES,Catalonia,,21055,21055
Palafrugell,41.9174,3.1631,Spain,ES,Catalonia,,21049,21049
Puzol,39.6167,-0.3011,Spain,ES,Valencia,,20731,20731
Bañolas,42.1194,2.7664,Spain,ES,Catalonia,,20506,20506
Sant Just Desvern,41.3830,2.0750,Spain,ES,Catalonia,,20462,20462
Archena,38.1150,-1.2992,Spain,ES,Murcia,,20110,20110
Calella,41.6128,2.6575,Spain,ES,Catalonia,,19862,19862
Humanes de Madrid,40.2539,-3.8278,Spain,ES,Madrid,,19838,19838
Barañáin,42.8000,-1.6667,Spain,ES,Navarre,,19575,19575
Malgrat de Mar,41.6500,2.7500,Spain,ES,Catalonia,,19213,19213
La Corredoría,43.3853,-5.8208,Spain,ES,Asturias,,19191,19191
Cardedeu,41.6406,2.3594,Spain,ES,Catalonia,,19023,19023
Utebo,41.7167,-1.0000,Spain,ES,Aragon,,18955,18955
El Astillero,43.4017,-3.8194,Spain,ES,Cantabria,,18220,18220
Palamós,41.8500,3.1292,Spain,ES,Catalonia,,18196,18145
Torredembarra,41.1500,1.4000,Spain,ES,Catalonia,,17670,17670
Castilleja de la Cuesta,37.3833,-6.0500,Spain,ES,Andalusia,,17167,17167
Canovellas,41.6203,2.2847,Spain,ES,Catalonia,,17051,17051
Guernica y Luno,43.3167,-2.6667,Spain,ES,Basque Country,,17050,17050
Albal,39.3972,-0.4156,Spain,ES,Valencia,,17024,17024
Cubellas,41.2100,1.6736,Spain,ES,Catalonia,,16914,16914
Montornés del Vallés,41.5333,2.2667,Spain,ES,Catalonia,,16800,16800
Masamagrell,39.5703,-0.3300,Spain,ES,Valencia,,16766,16766
Churriana de la Vega,37.1500,-3.6500,Spain,ES,Andalusia,,16445,16445
Arenys de Mar,41.5819,2.5503,Spain,ES,Catalonia,,16342,16342
Aguadulce,36.7642,-2.6147,Spain,ES,Andalusia,,16176,16176
Benetúser,39.4250,-0.3961,Spain,ES,Valencia,,15879,15879
Ermúa,43.1875,-2.5008,Spain,ES,Basque Country,,15599,15599
Cunit,41.1983,1.6406,Spain,ES,Catalonia,,15278,15278
Mollerusa,41.6319,0.8961,Spain,ES,Catalonia,,15037,15037
Canet de Mar,41.5833,2.5833,Spain,ES,Catalonia,,15010,15010
Alpedrete,40.6583,-4.0322,Spain,ES,Madrid,,15006,15006
Torelló,42.0495,2.2650,Spain,ES,Catalonia,,14902,14902
Sopelana,43.3814,-2.9792,Spain,ES,Basque Country,,14872,14872
Ogíjares,37.1167,-3.6000,Spain,ES,Andalusia,,14803,14803
Cuarte de Huerva,41.5833,-0.9167,Spain,ES,Aragon,,14701,14701
Santa Marta de Tormes,40.9494,-5.6325,Spain,ES,Castille-Leon,,14661,14661
Gines,37.3875,-6.0781,Spain,ES,Andalusia,,13481,13481
La Llagosta,41.5156,2.1928,Spain,ES,Catalonia,,13169,13169
Godella,39.5200,-0.4114,Spain,ES,Valencia,,13050,13050
Velilla de San Antonio,40.3667,-3.4833,Spain,ES,Madrid,,12770,12770
Vilanova del Camí,41.5667,1.6333,Spain,ES,Catalonia,,12736,12699
Ceuti,38.0789,-1.2722,Spain,ES,Murcia,,12668,12668
Mongat,41.4690,2.2805,Spain,ES,Catalonia,,12462,12462
Huétor Vega,37.1500,-3.5667,Spain,ES,Andalusia,,12159,12159
San Andrés de Llevaneras,41.5733,2.4828,Spain,ES,Catalonia,,11831,11831
Picaña,39.4361,-0.4350,Spain,ES,Valencia,,11760,11760
Pallejá,41.4242,1.9978,Spain,ES,Catalonia,,11736,11736
Peligros,37.2333,-3.6333,Spain,ES,Andalusia,,11676,11676
Beniel,38.0464,-1.0014,Spain,ES,Murcia,,11501,11501
Berriozar,42.8361,-1.6714,Spain,ES,Navarre,,10919,10919
Meliana,39.5272,-0.3492,Spain,ES,Valencia,,10918,10918
Sedaví,39.4250,-0.3850,Spain,ES,Valencia,,10637,10637
Gelves,37.3333,-6.0167,Spain,ES,Andalusia,,10388,10388
Garrucha,37.1842,-1.8214,Spain,ES,Andalusia,,10336,10336
Masanasa,39.4083,-0.3989,Spain,ES,Valencia,,10146,10146
Alella,41.4950,2.2960,Spain,ES,Catalonia,,10139,10139
Torrejón de la Calzada,40.2000,-3.8000,Spain,ES,Madrid,,9947,9947
Tabernes Blanques,39.5083,-0.3656,Spain,ES,Valencia,,9456,9456
Tiana,41.4831,2.2697,Spain,ES,Catalonia,,9198,9198
Montmeló,41.5547,2.2500,Spain,ES,Catalonia,,8825,8825
Reinosa,43.0019,-4.1378,Spain,ES,Cantabria,,8570,8570
Colindres,43.3967,-3.4483,Spain,ES,Cantabria,,8549,8549
Santiponce,37.4353,-6.0433,Spain,ES,Andalusia,,8539,8539
Ortuella,43.3103,-3.0569,Spain,ES,Basque Country,,8536,8536
Santa Coloma de Cervelló,41.3639,2.0279,Spain,ES,Catalonia,,8393,8393
Puebla de Farnals,39.5643,-0.2834,Spain,ES,Valencia,,8368,8368
Ondárroa,43.3219,-2.4194,Spain,ES,Basque Country,,8179,8179
Cabrils,41.5262,2.3677,Spain,ES,Catalonia,,7799,7799
Cúllar-Vega,37.1531,-3.6706,Spain,ES,Andalusia,,7770,7770
Foyos,39.5386,-0.3567,Spain,ES,Valencia,,7641,7641
Rocafort,39.5306,-0.4100,Spain,ES,Valencia,,7570,7570
Almácera,39.5117,-0.3561,Spain,ES,Valencia,,7504,7504
Bigastro,38.0631,-0.8956,Spain,ES,Valencia,,7361,7361
Canet de Berenguer,39.6794,-0.2206,Spain,ES,Valencia,,7265,7265
Lekeitio,43.3622,-2.4961,Spain,ES,Basque Country,,7143,7143
Castellar y Oliveral,39.4264,-0.3642,Spain,ES,Valencia,,7020,7020
Villanueva del Ariscal,37.3833,-6.1333,Spain,ES,Andalusia,,6814,6814
Teyá,41.4990,2.3240,Spain,ES,Catalonia,,6696,6696
Roda del Ter,41.9839,2.3106,Spain,ES,Catalonia,,6680,6680
Nazaret,39.4481,-0.3335,Spain,ES,Valencia,,6117,6117
Navarcles,41.7520,1.9030,Spain,ES,Catalonia,,6109,6109
Tanos,43.3325,-4.0438,Spain,ES,Cantabria,,5857,5857
Cájar,37.1333,-3.5667,Spain,ES,Andalusia,,5447,5447
Capellades,41.5319,1.6867,Spain,ES,Catalonia,,5417,5417
Sarriá de Ter,42.0140,2.8180,Spain,ES,Catalonia,,5327,5327
Bellreguart,38.9464,-0.1625,Spain,ES,Valencia,,4811,4811
Rafal,38.1000,-0.8333,Spain,ES,Valencia,,4634,4634
Formentera de Segura,38.0833,-0.7500,Spain,ES,Valencia,,4618,4618
Hostalrich,41.7500,2.6333,Spain,ES,Catalonia,,4410,4410
Albuixech,39.5436,-0.3217,Spain,ES,Valencia,,4343,4343
Jun,37.2167,-3.6000,Spain,ES,Andalusia,,4061,4061
Sierrapando,43.3436,-4.0367,Spain,ES,Cantabria,,3948,3948
Bonrepós y Mirambell,39.5206,-0.3650,Spain,ES,Valencia,,3907,3907
San Hipólito de Voltregá,42.0172,2.2389,Spain,ES,Catalonia,,3711,3711
Vinalesa,39.5381,-0.3706,Spain,ES,Valencia,,3495,3495
Alfara del Patriarca,39.5436,-0.3850,Spain,ES,Valencia,,3455,3455
Caldas de Estrach,41.5719,2.5286,Spain,ES,Catalonia,,3223,3223
San Andrés,28.5042,-16.1931,Spain,ES,Canary Islands,,3121,3121
Miramar,38.9500,-0.1389,Spain,ES,Valencia,,2978,2978
Castilleja de Guzmán,37.4000,-6.0500,Spain,ES,Andalusia,,2874,2874
Barreda,43.3722,-4.0408,Spain,ES,Cantabria,,2689,2689
Masalfasar,39.5611,-0.3250,Spain,ES,Valencia,,2609,2609
Almoines,38.9433,-0.1822,Spain,ES,Valencia,,2519,2519
Benisanó,39.6136,-0.5778,Spain,ES,Valencia,,2385,2385
Molnás,41.1500,1.3167,Spain,ES,Catalonia,,1992,1992
Varea,42.4636,-2.4072,Spain,ES,La Rioja,,1866,1866
El Saler,39.3825,-0.3325,Spain,ES,Valencia,,1699,1699
Fuente de San Luis,39.4442,-0.3675,Spain,ES,Valencia,,1668,1668
El Perelló,39.2797,-0.2775,Spain,ES,Valencia,,1602,1602
Benirredrá,38.9611,-0.1919,Spain,ES,Valencia,,1571,1571
Ganzo,43.3591,-4.0673,Spain,ES,Cantabria,,1559,1559
Benzú,35.9161,-5.3731,Spain,ES,Ceuta,,1221,1221
Carpesa,39.5167,-0.3778,Spain,ES,Valencia,,1215,1215
El Puente del Arzobispo,39.8000,-5.1667,Spain,ES,Castille-La Mancha,,1171,1171
Igueldo,43.3089,-2.0372,Spain,ES,Basque Country,,1105,1105
Palmera,38.9417,-0.1517,Spain,ES,Valencia,,1043,1043
Hortaleza,40.4667,-3.6333,Spain,ES,Madrid,,1039,1039
Torres,43.3532,-4.0684,Spain,ES,Cantabria,,1033,1033
